id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
mI5w-pBp5N8P8bVivex7ew,butterknife-folk-singapore,Butterknife Folk,https://s3-media1.fl.yelpcdn.com/bphoto/J6lWPqJKmOJiQILRCC4pfg/o.jpg,False,https://www.yelp.com/biz/butterknife-folk-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,4,"[{'alias': 'gelato', 'title': 'Gelato'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",5.0,"{'latitude': 1.29410386451653, 'longitude': 103.842400093883}",[],$,"{'address1': '238 River Valley Rd', 'address2': None, 'address3': '', 'city': 'Singapore', 'zip_code': '238296', 'country': 'SG', 'state': 'SG', 'display_address': ['238 River Valley Rd', 'Singapore 238296', 'Singapore']}",+6567347855,+65 6734 7855,2342.1048193987444
Mj59vrE-VU6Vs5XZNsVSag,humble-origins-cafe-queenstown,Humble Origins Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/8_6CI0PzgEJ8fmhnBvKpTw/o.jpg,False,https://www.yelp.com/biz/humble-origins-cafe-queenstown?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,1,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 1.2951212433193, 'longitude': 103.771048761993}",[],,"{'address1': 'NUS', 'address2': 'Kent Ridge Drive', 'address3': '', 'city': 'Queenstown', 'zip_code': '', 'country': 'SG', 'state': 'SG', 'display_address': ['NUS', 'Kent Ridge Drive', 'Queenstown, Singapore', 'Singapore']}",,,8914.326572024856
bYYstoWifyZxLAQWKxRgHA,trung-nguyen-cafe-downtown-core,Trung Nguyen Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/iHHYZqLPcGY0ma6SIMPZ_w/o.jpg,False,https://www.yelp.com/biz/trung-nguyen-cafe-downtown-core?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,6,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.5,"{'latitude': 1.28299999981341, 'longitude': 103.857873643}",[],$$,"{'address1': 'The Shoppes at Marina Bay Sands', 'address2': 'L1-71, Bay Levell, 2 Bayfront Ave', 'address3': '', 'city': 'Downtown Core', 'zip_code': '018972', 'country': 'SG', 'state': 'SG', 'display_address': ['The Shoppes at Marina Bay Sands', 'L1-71, Bay Levell, 2 Bayfront Ave', 'Downtown Core 018972', 'Singapore']}",+6566887493,+65 6688 7493,3599.897571650637
-f87OCVrOGJHhPH3nFbyDQ,the-coffee-bean-and-tea-leaf-singapore-24,The Coffee Bean and Tea Leaf,https://s3-media2.fl.yelpcdn.com/bphoto/dN-IzRK6CDIesL19I6od-w/o.jpg,False,https://www.yelp.com/biz/the-coffee-bean-and-tea-leaf-singapore-24?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,9,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.5,"{'latitude': 1.31126, 'longitude': 103.79528}",[],$$,"{'address1': '10 Lorong Mambong', 'address2': 'Holland Village', 'address3': '', 'city': 'Singapore', 'zip_code': '277675', 'country': 'SG', 'state': 'SG', 'display_address': ['10 Lorong Mambong', 'Holland Village', 'Singapore 277675', 'Singapore']}",+6564664955,+65 6466 4955,6018.38957306401
CP7durFzheioaxChqVL-Bg,gong-cha-no-title-2,Gong Cha,https://s3-media2.fl.yelpcdn.com/bphoto/G9JcBB96BGN6DAenetH11A/o.jpg,False,https://www.yelp.com/biz/gong-cha-no-title-2?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,3,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.5,"{'latitude': 1.30106, 'longitude': 103.8384705}",[],$,"{'address1': '313 Somerset', 'address2': '#01-37', 'address3': '', 'city': 'Orchard', 'zip_code': '', 'country': 'SG', 'state': 'SG', 'display_address': ['313 Somerset', '#01-37', 'Orchard, Singapore', 'Singapore']}",+6566367756,+65 6636 7756,1888.3418329572003
AmA8ii5ZqzP2A_Or1Rxt0Q,arabica-singapore-4,% Arabica,https://s3-media4.fl.yelpcdn.com/bphoto/I3UJlMztnzOC31ZE0LSktA/o.jpg,False,https://www.yelp.com/biz/arabica-singapore-4?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,2,"[{'alias': 'cafes', 'title': 'Cafes'}]",3.0,"{'latitude': 1.311632, 'longitude': 103.796677}",[],,"{'address1': '43 Jin Merah sag', 'address2': '', 'address3': None, 'city': 'Singapore', 'zip_code': '278115', 'country': 'SG', 'state': 'SG', 'display_address': ['43 Jin Merah sag', 'Singapore 278115', 'Singapore']}",+6562913887,+65 6291 3887,5817.913826931955
_1uU-fExJU15m8U39syisA,artisan-boulangerie-co-singapore-4,Artisan Boulangerie Co.,https://s3-media3.fl.yelpcdn.com/bphoto/8oO7aDYVccKp1eACKM_ilg/o.jpg,False,https://www.yelp.com/biz/artisan-boulangerie-co-singapore-4?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,5,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",4.0,"{'latitude': 1.26431, 'longitude': 103.8220673}",[],$$,"{'address1': '1 Harbourfront Walk', 'address2': 'Vivo City, 01-163/164', 'address3': '', 'city': 'Singapore', 'zip_code': '098585', 'country': 'SG', 'state': 'SG', 'display_address': ['1 Harbourfront Walk', 'Vivo City, 01-163/164', 'Singapore 098585', 'Singapore']}",,,6196.884142419195
YzYNEpi9JU34yJRqCxb9ag,the-fabulous-baker-boy-singapore,The Fabulous Baker Boy,https://s3-media1.fl.yelpcdn.com/bphoto/xq1xSGihREMpy81amrYdtA/o.jpg,False,https://www.yelp.com/biz/the-fabulous-baker-boy-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,31,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.5,"{'latitude': 1.291943, 'longitude': 103.845239}",[],$$,"{'address1': 'The Foot Hills', 'address2': '70 River Valley Road', 'address3': '#01-15', 'city': 'Singapore', 'zip_code': '179037', 'country': 'SG', 'state': 'SG', 'display_address': ['The Foot Hills', '70 River Valley Road', '#01-15', 'Singapore 179037', 'Singapore']}",+6566948336,+65 6694 8336,2500.531358057583
94XOOJHrgAHaNdbrL4jLzQ,ppp-coffee-singapore,PPP Coffee,https://s3-media4.fl.yelpcdn.com/bphoto/mNyJ7H-JZwn0T8bUYtrmcw/o.jpg,False,https://www.yelp.com/biz/ppp-coffee-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,1,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 1.29146915065409, 'longitude': 103.849590942264}",[],,"{'address1': '107 North Bridge Rd', 'address2': '#02-19', 'address3': 'Funan', 'city': 'Singapore', 'zip_code': '179105', 'country': 'SG', 'state': 'SG', 'display_address': ['107 North Bridge Rd', '#02-19', 'Funan', 'Singapore 179105', 'Singapore']}",+6562994321,+65 6299 4321,2519.892956188901
W6_Y9q3j0wOZ_azbex7s7A,qs269-singapore,QS269,https://s3-media2.fl.yelpcdn.com/bphoto/hHi6SIQ0MnkGgULNa2ucaw/o.jpg,False,https://www.yelp.com/biz/qs269-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 1.30047, 'longitude': 103.854248}",[],$,"{'address1': 'Block 269', 'address2': 'Queen Street', 'address3': '', 'city': 'Singapore', 'zip_code': '180269', 'country': 'SG', 'state': 'SG', 'display_address': ['Block 269', 'Queen Street', 'Singapore 180269', 'Singapore']}",,,1648.225303442521
-Kea6kB2yzI8WP5GiSmPXQ,starbucks-singapore-121,Starbucks,https://s3-media3.fl.yelpcdn.com/bphoto/1kpxT0NL4Yhoh1j18yHjlA/o.jpg,False,https://www.yelp.com/biz/starbucks-singapore-121?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",5.0,"{'latitude': 1.301078, 'longitude': 103.8627}",[],$$,"{'address1': '300 Beach Rd', 'address2': 'Level 1', 'address3': '', 'city': 'Singapore', 'zip_code': '199555', 'country': 'SG', 'state': 'SG', 'display_address': ['300 Beach Rd', 'Level 1', 'Singapore 199555', 'Singapore']}",+6569101125,+65 6910 1125,2106.9129927896824
uNro3DoqjySz6WzRiADCjg,j-co-donuts-and-coffee-singapore,J.Co Donuts & Coffee,https://s3-media3.fl.yelpcdn.com/bphoto/sy4udcsFL3nfYIUBTcFcMg/o.jpg,False,https://www.yelp.com/biz/j-co-donuts-and-coffee-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,6,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'donuts', 'title': 'Donuts'}]",3.5,"{'latitude': 1.29383, 'longitude': 103.8533325}",[],$$,"{'address1': 'Raffles City Shopping Centre 252 North Bridge Road', 'address2': '#B1-44m/n', 'address3': None, 'city': 'Singapore', 'zip_code': '179103', 'country': 'SG', 'state': 'SG', 'display_address': ['Raffles City Shopping Centre 252 North Bridge Road', '#B1-44m/n', 'Singapore 179103', 'Singapore']}",+6563334258,+65 6333 4258,2261.852002638929
fWHijmKJhLbnrZsCbLnm5Q,pru-cafe-singapore,Pru Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/ucpO1bImBBweDJB9nSfZGw/o.jpg,False,https://www.yelp.com/biz/pru-cafe-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,2,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",2.5,"{'latitude': 1.3133399, 'longitude': 103.8381271}",[],,"{'address1': '51 Scotts Rd', 'address2': 'Prudential At Scotts', 'address3': '', 'city': 'Singapore', 'zip_code': '228241', 'country': 'SG', 'state': 'SG', 'display_address': ['51 Scotts Rd', 'Prudential At Scotts', 'Singapore 228241', 'Singapore']}",,,1311.3883757884287
ladGdIGSURia1ep4PTGHdA,starbucks-singapore-93,Starbucks,https://s3-media2.fl.yelpcdn.com/bphoto/ZSE_pJqb_GZZRmRctdz7jA/o.jpg,False,https://www.yelp.com/biz/starbucks-singapore-93?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 1.31130634415952, 'longitude': 103.856259919703}",[],$$,"{'address1': '180 Kitchener Rd', 'address2': '#01-38', 'address3': '', 'city': 'Singapore', 'zip_code': '208539', 'country': 'SG', 'state': 'SG', 'display_address': ['180 Kitchener Rd', '#01-38', 'Singapore 208539', 'Singapore']}",+6569101275,+65 6910 1275,870.5083038388519
g53SKV58JCyCDnwvLkvwjQ,open-book-cafe-singapore,Open Book Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/71fEiFAjFanhlaklHFuC5w/o.jpg,False,https://www.yelp.com/biz/open-book-cafe-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,2,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 1.27925301561368, 'longitude': 103.840690542665}",[],$,"{'address1': '25 Bukit Pasoh Rd', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '089839', 'country': 'SG', 'state': 'SG', 'display_address': ['25 Bukit Pasoh Rd', 'Singapore 089839', 'Singapore']}",+6563379208,+65 6337 9208,3984.582781601224
DuoXw6OGezLmIuRO37iylw,the-reading-room-singapore,The Reading Room,https://s3-media2.fl.yelpcdn.com/bphoto/bA3lG5iheuKv1BJuV8KpKQ/o.jpg,False,https://www.yelp.com/biz/the-reading-room-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,6,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 1.2789569, 'longitude': 103.840541}",[],$$,"{'address1': '19 Bukit Pasoh Road', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '089833', 'country': 'SG', 'state': 'SG', 'display_address': ['19 Bukit Pasoh Road', 'Singapore 089833', 'Singapore']}",,,4020.4638976615297
jLcBOqa-UT6qugFgZqjNvA,the-disgruntled-chef-singapore,The Disgruntled Chef,https://s3-media1.fl.yelpcdn.com/bphoto/gy4t3i8DhJpXFpbGUoD2mA/o.jpg,False,https://www.yelp.com/biz/the-disgruntled-chef-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,14,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",3.0,"{'latitude': 1.3054301, 'longitude': 103.8115082}",[],$$$,"{'address1': '26B Dempsey Road', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '247693', 'country': 'SG', 'state': 'SG', 'display_address': ['26B Dempsey Road', 'Singapore 247693', 'Singapore']}",+6564765305,+65 6476 5305,4274.478628517425
SXestoinurMBQwhzZ0L_5A,gofre-singapore,Gofre,https://s3-media4.fl.yelpcdn.com/bphoto/5WfgGB0Wnfn-smpfJgJxag/o.jpg,False,https://www.yelp.com/biz/gofre-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,1,"[{'alias': 'cafes', 'title': 'Cafes'}]",3.0,"{'latitude': 1.3022, 'longitude': 103.8583832}",[],$,"{'address1': '118 Arab Street', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '199813', 'country': 'SG', 'state': 'SG', 'display_address': ['118 Arab Street', 'Singapore 199813', 'Singapore']}",+6596621187,+65 9662 1187,1705.7173915284818
3lVvCbbPrY_-_3V0lv4Jvg,kotobuki-coffee-singapore-2,Kotobuki Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/0uYOjVU_GxM0CP6bqpVc6g/o.jpg,False,https://www.yelp.com/biz/kotobuki-coffee-singapore-2?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,1,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 1.30384441010489, 'longitude': 103.833085792876}",[],,"{'address1': '435 Orchard Rd', 'address2': 'Wisma Atria #01-18C', 'address3': None, 'city': 'Singapore', 'zip_code': '238877', 'country': 'SG', 'state': 'SG', 'display_address': ['435 Orchard Rd', 'Wisma Atria #01-18C', 'Singapore 238877', 'Singapore']}",+6567347767,+65 6734 7767,2101.777728256277
ITLpO8QKzavgmktrNZoOMg,esette-singapore-2,Esette,https://s3-media3.fl.yelpcdn.com/bphoto/nG0h5sQTNqvy64knWrvMNA/o.jpg,False,https://www.yelp.com/biz/esette-singapore-2?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,1,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 1.27841, 'longitude': 103.8433914}",[],,"{'address1': '47 Duxton Road', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '089511', 'country': 'SG', 'state': 'SG', 'display_address': ['47 Duxton Road', 'Singapore 089511', 'Singapore']}",+6562215775,+65 6221 5775,4012.7387092225904
NXD-aSuCTqmnkHlo0goHCg,the-coffee-bean-and-tea-leaf-singapore-64,The Coffee Bean & Tea Leaf,https://s3-media4.fl.yelpcdn.com/bphoto/td5QmAORFxqnp5mGeQD2-g/o.jpg,False,https://www.yelp.com/biz/the-coffee-bean-and-tea-leaf-singapore-64?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 1.35115, 'longitude': 103.87268}",[],,"{'address1': '23 Serangoon Central', 'address2': '#02-K10', 'address3': None, 'city': 'Singapore', 'zip_code': '556083', 'country': 'SG', 'state': 'SG', 'display_address': ['23 Serangoon Central', '#02-K10', 'Singapore 556083', 'Singapore']}",+6564814025,+65 6481 4025,4805.004912845172
KVTU2MwJy6m9vBEDWUFFWA,starbucks-coffee-singapore-8,Starbucks Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/7AbdhJ2KPuKMtsi1YQbJdA/o.jpg,False,https://www.yelp.com/biz/starbucks-coffee-singapore-8?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.5,"{'latitude': 1.30320223174424, 'longitude': 103.877160368951}",[],$$,"{'address1': 'Leisure Park Kallang', 'address2': '5 Stadium Walk, #01-11', 'address3': '', 'city': 'Singapore', 'zip_code': '397693', 'country': 'SG', 'state': 'SG', 'display_address': ['Leisure Park Kallang', '5 Stadium Walk, #01-11', 'Singapore 397693', 'Singapore']}",+6563480171,+65 6348 0171,3362.55603182492
62Db0pGTsUJdCvrisheUVQ,joe-and-dough-singapore-10,Joe & Dough,https://s3-media1.fl.yelpcdn.com/bphoto/iudR5TDY6aX0PIQMWd_DRA/o.jpg,False,https://www.yelp.com/biz/joe-and-dough-singapore-10?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 1.30039563926162, 'longitude': 103.845174366547}",[],,"{'address1': '68 Orchard Rd', 'address2': '#02-k1/K2/K3/K5/K6', 'address3': None, 'city': 'Singapore', 'zip_code': '238839', 'country': 'SG', 'state': 'SG', 'display_address': ['68 Orchard Rd', '#02-k1/K2/K3/K5/K6', 'Singapore 238839', 'Singapore']}",+6597285576,+65 9728 5576,1583.0702058895238
AD2FaQO5lVj1Z-sIJEECjA,lim-beng-coffee-house-singapore-2,Lim Beng Coffee House,,False,https://www.yelp.com/biz/lim-beng-coffee-house-singapore-2?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 1.31539, 'longitude': 103.8934937}",[],,"{'address1': 'Lorong 16', 'address2': 'corner of Geylang', 'address3': '', 'city': 'Singapore', 'zip_code': '', 'country': 'SG', 'state': 'SG', 'display_address': ['Lorong 16', 'corner of Geylang', 'Singapore', 'Singapore']}",,,3460.3277032289698
0M0PAt4EzPYITe_Qj3INEQ,milkissimo-singapore,Milkissimo,https://s3-media4.fl.yelpcdn.com/bphoto/-HPZWEaovobLfNuITrSPqA/o.jpg,False,https://www.yelp.com/biz/milkissimo-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.0,"{'latitude': 1.3504472, 'longitude': 103.8723861}",[],$,"{'address1': '23 Serangoon Central', 'address2': '#02-13A', 'address3': None, 'city': 'Singapore', 'zip_code': '556083', 'country': 'SG', 'state': 'SG', 'display_address': ['23 Serangoon Central', '#02-13A', 'Singapore 556083', 'Singapore']}",,,4806.280251846717
6dGgWuDsj7nBT7XzHCQoNQ,toastbox-singapore-9,Toastbox,https://s3-media2.fl.yelpcdn.com/bphoto/-GLbyhoIP3LhEOKBXq4PRQ/o.jpg,False,https://www.yelp.com/biz/toastbox-singapore-9?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,3,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 1.3345084, 'longitude': 103.8897552}",[],$,"{'address1': '30 Tai Seng Street', 'address2': '#01-05', 'address3': '', 'city': 'Singapore', 'zip_code': '534013', 'country': 'SG', 'state': 'SG', 'display_address': ['30 Tai Seng Street', '#01-05', 'Singapore 534013', 'Singapore']}",+6566364506,+65 6636 4506,5070.665132741154
8dO3kmn8Z-Mex-8eEOusPQ,kitchen-by-food-rebel-singapore,Kitchen by Food Rebel,https://s3-media2.fl.yelpcdn.com/bphoto/fbJzwOa7NZFMDZ56iRKhfA/o.jpg,False,https://www.yelp.com/biz/kitchen-by-food-rebel-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,5,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 1.28096, 'longitude': 103.84822}",[],$$,"{'address1': '28 Stanley St', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '068737', 'country': 'SG', 'state': 'SG', 'display_address': ['28 Stanley St', 'Singapore 068737', 'Singapore']}",+6562247088,+65 6224 7088,3690.11228377642
muRNfs4BPIajv0_80bseZQ,group-therapy-cafe-singapore,Group Therapy Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/DMeMYkojMgieGITz7Q9U_g/o.jpg,False,https://www.yelp.com/biz/group-therapy-cafe-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,15,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 1.30397178782812, 'longitude': 103.902447298605}",[],$$,"{'address1': '30 East Coast Road', 'address2': '#01-11, Katong V', 'address3': '', 'city': 'Singapore', 'zip_code': '428751', 'country': 'SG', 'state': 'SG', 'display_address': ['30 East Coast Road', '#01-11, Katong V', 'Singapore 428751', 'Singapore']}",,,6052.869355119541
4GlP5cDxamacSyCLUiGXog,moonstone-a-s-m-singapore,Moonstone A.S.M,https://s3-media1.fl.yelpcdn.com/bphoto/o6eHU8Z7cawSk14UN1M6pw/o.jpg,False,https://www.yelp.com/biz/moonstone-a-s-m-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,1,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",5.0,"{'latitude': 1.32759912488663, 'longitude': 103.86598393321}",[],,"{'address1': '', 'address2': '27 Moonstone Ln', 'address3': None, 'city': 'Singapore', 'zip_code': '328467', 'country': 'SG', 'state': 'SG', 'display_address': ['27 Moonstone Ln', 'Singapore 328467', 'Singapore']}",,,2414.5383760197406
7bZyXy-e-V8upFeudRQyNw,andiamo-gelateria-singapore,Andiamo Gelateria,https://s3-media4.fl.yelpcdn.com/bphoto/qad39vNdHjO5zBFQzs95tw/o.jpg,False,https://www.yelp.com/biz/andiamo-gelateria-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,1,"[{'alias': 'gelato', 'title': 'Gelato'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.0,"{'latitude': 1.30126, 'longitude': 103.83906}",[],,"{'address1': '277 Orchard Rd', 'address2': '#B2-06', 'address3': None, 'city': 'Singapore', 'zip_code': '238858', 'country': 'SG', 'state': 'SG', 'display_address': ['277 Orchard Rd', '#B2-06', 'Singapore 238858', 'Singapore']}",,,1906.6155346164448
wm6jJtUXprjM2RI7HmlzKA,twenty-eight-cafe-singapore,Twenty Eight Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/asqBm4HrgBqnA4-d5N7uwg/o.jpg,False,https://www.yelp.com/biz/twenty-eight-cafe-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,4,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.5,"{'latitude': 1.3020878, 'longitude': 103.8486703}",[],,"{'address1': '28 Wilkie Rd', 'address2': '#01-06', 'address3': None, 'city': 'Singapore', 'zip_code': '228051', 'country': 'SG', 'state': 'SG', 'display_address': ['28 Wilkie Rd', '#01-06', 'Singapore 228051', 'Singapore']}",+6596282829,+65 9628 2829,1338.5266080231577
